sample_wall_time_ns,nvidia_timestamp,gpu_name,gpu_utilization_percent,memory_used_mib,memory_total_mib,temperature_c,power_w,sm_clock_mhz
1786735647403941100,2026/08/15 05:27:27.394,NVIDIA GeForce RTX 5090,0,14931,32607,54,19.52,180
1786735647950266400,2026/08/15 05:27:27.942,NVIDIA GeForce RTX 5090,0,14617,32607,54,19.44,180
1786735648509575100,2026/08/15 05:27:28.502,NVIDIA GeForce RTX 5090,0,14311,32607,53,19.43,180
1786735649059847700,2026/08/15 05:27:29.049,NVIDIA GeForce RTX 5090,0,13975,32607,53,19.43,180
1786735649621211300,2026/08/15 05:27:29.612,NVIDIA GeForce RTX 5090,0,13615,32607,53,19.30,180
1786735650181802900,2026/08/15 05:27:30.173,NVIDIA GeForce RTX 5090,0,13251,32607,53,19.15,180
1786735650742187100,2026/08/15 05:27:30.733,NVIDIA GeForce RTX 5090,0,12863,32607,53,18.91,180
1786735651300748800,2026/08/15 05:27:31.292,NVIDIA GeForce RTX 5090,0,12481,32607,53,18.43,180
1786735651848315700,2026/08/15 05:27:31.840,NVIDIA GeForce RTX 5090,0,12055,32607,52,18.59,180
1786735652392941500,2026/08/15 05:27:32.384,NVIDIA GeForce RTX 5090,0,11613,32607,52,18.63,180
1786735652953199100,2026/08/15 05:27:32.945,NVIDIA GeForce RTX 5090,0,11117,32607,52,18.56,180
1786735653517618000,2026/08/15 05:27:33.509,NVIDIA GeForce RTX 5090,0,10463,32607,52,18.54,180
1786735654063595300,2026/08/15 05:27:34.055,NVIDIA GeForce RTX 5090,1,9667,32607,52,18.66,180
1786735654608774700,2026/08/15 05:27:34.601,NVIDIA GeForce RTX 5090,1,8821,32607,52,18.79,180
1786735655151588600,2026/08/15 05:27:35.143,NVIDIA GeForce RTX 5090,1,8123,32607,51,18.86,180
1786735655698078900,2026/08/15 05:27:35.690,NVIDIA GeForce RTX 5090,0,7593,32607,51,18.58,180
1786735656243585500,2026/08/15 05:27:36.236,NVIDIA GeForce RTX 5090,1,5715,32607,51,18.20,180
1786735656850480400,2026/08/15 05:27:36.842,NVIDIA GeForce RTX 5090,4,2305,32607,51,20.20,180
1786735657397654900,2026/08/15 05:27:37.390,NVIDIA GeForce RTX 5090,0,4545,32607,51,19.20,180
1786735657947760500,2026/08/15 05:27:37.939,NVIDIA GeForce RTX 5090,11,4545,32607,51,27.85,1567
1786735658511378900,2026/08/15 05:27:38.504,NVIDIA GeForce RTX 5090,6,4547,32607,52,50.13,2467
1786735659075455300,2026/08/15 05:27:39.067,NVIDIA GeForce RTX 5090,0,2307,32607,52,65.39,2460
1786735659622137200,2026/08/15 05:27:39.612,NVIDIA GeForce RTX 5090,0,2363,32607,52,64.65,2467
1786735660167413300,2026/08/15 05:27:40.159,NVIDIA GeForce RTX 5090,0,2447,32607,51,52.57,577
1786735660712714100,2026/08/15 05:27:40.705,NVIDIA GeForce RTX 5090,0,2571,32607,50,36.91,457
1786735661263511000,2026/08/15 05:27:41.255,NVIDIA GeForce RTX 5090,1,2613,32607,50,30.24,382
1786735661809691500,2026/08/15 05:27:41.801,NVIDIA GeForce RTX 5090,4,2639,32607,50,21.52,270
1786735662570168500,2026/08/15 05:27:42.365,NVIDIA GeForce RTX 5090,20,2305,32607,50,21.58,322
1786735663201047700,2026/08/15 05:27:43.184,NVIDIA GeForce RTX 5090,0,2305,32607,49,21.36,180
1786735663932623500,2026/08/15 05:27:43.777,NVIDIA GeForce RTX 5090,0,2305,32607,49,17.75,180
1786735664525381600,2026/08/15 05:27:44.497,NVIDIA GeForce RTX 5090,0,2305,32607,49,12.89,180
1786735665101965900,2026/08/15 05:27:45.077,NVIDIA GeForce RTX 5090,0,2305,32607,49,12.89,180
1786735665675418200,2026/08/15 05:27:45.657,NVIDIA GeForce RTX 5090,0,2305,32607,49,12.39,180
1786735666544336000,2026/08/15 05:27:46.285,NVIDIA GeForce RTX 5090,0,2305,32607,48,13.16,180
1786735667096662600,2026/08/15 05:27:47.088,NVIDIA GeForce RTX 5090,28,2833,32607,49,19.28,1447
1786735667642724300,2026/08/15 05:27:47.635,NVIDIA GeForce RTX 5090,16,3403,32607,49,31.23,2340
1786735668194520300,2026/08/15 05:27:48.186,NVIDIA GeForce RTX 5090,4,3999,32607,49,65.95,2347
1786735668739736100,2026/08/15 05:27:48.731,NVIDIA GeForce RTX 5090,16,4595,32607,49,64.98,2332
1786735669280384500,2026/08/15 05:27:49.272,NVIDIA GeForce RTX 5090,17,5199,32607,49,66.24,2302
1786735669822803700,2026/08/15 05:27:49.815,NVIDIA GeForce RTX 5090,16,5773,32607,49,65.83,2355
1786735670366271900,2026/08/15 05:27:50.358,NVIDIA GeForce RTX 5090,17,6333,32607,49,64.74,2317
1786735670908100300,2026/08/15 05:27:50.900,NVIDIA GeForce RTX 5090,5,6889,32607,49,64.79,2362
1786735671451181500,2026/08/15 05:27:51.443,NVIDIA GeForce RTX 5090,16,7449,32607,49,64.68,2340
1786735671996578400,2026/08/15 05:27:51.988,NVIDIA GeForce RTX 5090,4,8017,32607,49,65.18,2347
1786735672540751300,2026/08/15 05:27:52.533,NVIDIA GeForce RTX 5090,17,8609,32607,49,65.11,2347
1786735673088422900,2026/08/15 05:27:53.081,NVIDIA GeForce RTX 5090,17,9193,32607,49,65.26,2362
1786735673636217600,2026/08/15 05:27:53.629,NVIDIA GeForce RTX 5090,17,9769,32607,49,64.90,2377
1786735674186032000,2026/08/15 05:27:54.177,NVIDIA GeForce RTX 5090,17,10347,32607,49,64.65,2355
1786735674735202100,2026/08/15 05:27:54.727,NVIDIA GeForce RTX 5090,17,10919,32607,49,64.92,2355
1786735675286367400,2026/08/15 05:27:55.278,NVIDIA GeForce RTX 5090,5,11509,32607,48,65.12,2355
1786735675836672500,2026/08/15 05:27:55.828,NVIDIA GeForce RTX 5090,4,12093,32607,48,65.71,2347
