worker_id,utilization,idle_ms,busy_ms
pod-042.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-043.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-043.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-043.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-043.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-043.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-043.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-043.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-043.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-044.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-044.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-044.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-044.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-044.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-044.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-044.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-044.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-045.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-045.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-045.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-045.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-045.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-045.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-045.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-045.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-046.worker-00,0.04504171796112696,777.3708457599978,36.66560000000005
pod-046.worker-01,0.033390765415451516,786.8551457599979,27.18130000000001
pod-046.worker-02,0.031926826047371494,788.0468457599978,25.98960000000001
pod-046.worker-03,0.03131911369913856,788.5415457599978,25.494900000000012
pod-046.worker-04,0.0320145371079412,787.9754457599978,26.061000000000014
pod-046.worker-05,0.03598033006084273,784.7471457599978,29.289300000000022
pod-046.worker-06,0.03160521882528258,788.3086457599978,25.72780000000001
pod-046.worker-07,0.032227549683610475,787.8020457599978,26.234400000000015
