layer,layer_type,group_index,rows,sample_index,cuda_ms,input_copy_ms,output_copy_ms,outer_elapsed_ms,checkpoint_reads_in_timed_region,finite
91,Gated_MLA,0,1,182,0.900160014629364,0.0193,0.0289,0.984,0,True
91,Gated_MLA,0,1,183,0.9014400243759155,0.0538,0.0287,1.0236,0,True
91,Gated_MLA,0,1,184,0.9014080166816711,0.0159,0.0283,0.9794,0,True
91,Gated_MLA,0,1,185,0.9030399918556213,0.0156,0.0283,0.9798,0,True
91,Gated_MLA,0,1,186,0.9045119881629944,0.0167,0.0283,0.9901,0,True
91,Gated_MLA,0,1,187,0.9036160111427307,0.0301,0.0278,0.9959,0,True
91,Gated_MLA,0,1,188,0.9037759900093079,0.0152,0.0286,0.9837,0,True
91,Gated_MLA,0,1,189,0.9004160165786743,0.0153,0.0283,0.9782,0,True
91,Gated_MLA,0,1,190,0.9036800265312195,0.0156,0.029,0.9825,0,True
91,Gated_MLA,0,1,191,0.8934080004692078,0.0164,0.0303,0.9894,0,True
91,Gated_MLA,0,1,192,1.2653119564056396,0.0189,0.072,1.4581,0,True
91,Gated_MLA,0,1,193,0.9139840006828308,0.0293,0.0725,1.137,0,True
91,Gated_MLA,0,1,194,0.9138240218162537,0.0231,0.0293,1.0337,0,True
91,Gated_MLA,0,1,195,0.9047999978065491,0.0179,0.0292,0.9909,0,True
91,Gated_MLA,0,1,196,0.9018239974975586,0.0172,0.0284,0.9826,0,True
91,Gated_MLA,0,1,197,0.9043840169906616,0.0161,0.0287,0.985,0,True
91,Gated_MLA,0,1,198,0.9039040207862854,0.015,0.0306,0.9831,0,True
91,Gated_MLA,0,1,199,0.9175040125846863,0.0658,0.0283,1.0625,0,True
91,Gated_MLA,0,2,0,1.7394880056381226,0.0196,0.0875,2.0892,0,True
91,Gated_MLA,0,2,1,1.7747199535369873,0.0526,0.0499,1.987,0,True
91,Gated_MLA,0,2,2,1.7435519695281982,0.0269,0.03,1.8709,0,True
91,Gated_MLA,0,2,3,1.7485120296478271,0.0196,0.0308,1.8464,0,True
91,Gated_MLA,0,2,4,1.7396479845046997,0.0221,0.0301,1.845,0,True
91,Gated_MLA,0,2,5,1.747648000717163,0.0182,0.0297,1.8376,0,True
91,Gated_MLA,0,2,6,1.746783971786499,0.0184,0.0306,1.8364,0,True
91,Gated_MLA,0,2,7,1.7480640411376953,0.0145,0.0307,1.8379,0,True
91,Gated_MLA,0,2,8,1.7472319602966309,0.0187,0.0478,1.8822,0,True
91,Gated_MLA,0,2,9,2.122528076171875,0.0279,0.0466,2.2788,0,True
91,Gated_MLA,0,2,10,1.7535680532455444,0.0205,0.0384,1.8952,0,True
91,Gated_MLA,0,2,11,1.7498879432678223,0.0213,0.0875,2.0096,0,True
91,Gated_MLA,0,2,12,1.7535040378570557,0.0304,0.0725,1.993,0,True
91,Gated_MLA,0,2,13,1.7553280591964722,0.0273,0.0381,1.9165,0,True
91,Gated_MLA,0,2,14,1.7477439641952515,0.0247,0.0697,1.9421,0,True
91,Gated_MLA,0,2,15,1.755679965019226,0.031,0.0788,2.0278,0,True
91,Gated_MLA,0,2,16,1.769536018371582,0.073,0.2143,2.409,0,True
91,Gated_MLA,0,2,17,2.1990718841552734,0.0695,0.0846,2.5422,0,True
91,Gated_MLA,0,2,18,1.7625919580459595,0.1326,0.1544,2.2876,0,True
91,Gated_MLA,0,2,19,1.7343039512634277,0.1598,0.0765,2.3658,0,True
91,Gated_MLA,0,2,20,1.7562559843063354,0.0323,0.0305,1.9195,0,True
91,Gated_MLA,0,2,21,1.7417279481887817,0.023,0.0331,1.8671,0,True
91,Gated_MLA,0,2,22,1.7492799758911133,0.0195,0.0359,1.8756,0,True
91,Gated_MLA,0,2,23,1.7507519721984863,0.0202,0.0342,1.875,0,True
91,Gated_MLA,0,2,24,1.7405439615249634,0.019,0.0699,1.9274,0,True
91,Gated_MLA,0,2,25,1.745919942855835,0.0286,0.0762,2.0341,0,True
91,Gated_MLA,0,2,26,1.7707200050354004,0.0619,0.0845,2.0772,0,True
91,Gated_MLA,0,2,27,1.7581759691238403,0.0463,0.0375,1.9639,0,True
91,Gated_MLA,0,2,28,1.7496320009231567,0.025,0.0371,1.8917,0,True
91,Gated_MLA,0,2,29,1.739840030670166,0.0201,0.0339,1.8597,0,True
91,Gated_MLA,0,2,30,1.74835205078125,0.0209,0.0415,1.8889,0,True
91,Gated_MLA,0,2,31,1.7431360483169556,0.0259,0.0393,1.8863,0,True
91,Gated_MLA,0,2,32,1.7400000095367432,0.0217,0.0302,1.8652,0,True
91,Gated_MLA,0,2,33,1.742527961730957,0.0177,0.0301,1.8483,0,True
91,Gated_MLA,0,2,34,2.564095973968506,0.0181,0.1422,2.9148,0,True
91,Gated_MLA,0,2,35,1.751263976097107,0.1193,0.0812,2.4036,0,True
91,Gated_MLA,0,2,36,1.7603520154953003,0.095,0.0818,2.0875,0,True
91,Gated_MLA,0,2,37,1.7472319602966309,0.0285,0.0562,1.9404,0,True
91,Gated_MLA,0,2,38,1.74399995803833,0.0277,0.0298,1.879,0,True
91,Gated_MLA,0,2,39,1.7427200078964233,0.0742,0.033,1.9386,0,True
91,Gated_MLA,0,2,40,1.7479039430618286,0.0277,0.1253,2.0369,0,True
91,Gated_MLA,0,2,41,1.7611199617385864,0.0316,0.0808,2.0268,0,True
91,Gated_MLA,0,2,42,1.7700480222702026,0.1467,0.0558,2.0894,0,True
91,Gated_MLA,0,2,43,1.7541120052337646,0.4584,0.0412,2.3359,0,True
91,Gated_MLA,0,2,44,1.7405760288238525,0.0199,0.0628,1.9227,0,True
91,Gated_MLA,0,2,45,1.7453759908676147,0.027,0.0312,1.8804,0,True
91,Gated_MLA,0,2,46,1.7479039430618286,0.0171,0.0297,1.8498,0,True
91,Gated_MLA,0,2,47,1.7403520345687866,0.0163,0.0315,1.8464,0,True
91,Gated_MLA,0,2,48,1.760864019393921,0.0194,0.037,1.8867,0,True
91,Gated_MLA,0,2,49,1.75273597240448,0.0373,0.042,1.9072,0,True
91,Gated_MLA,0,2,50,1.7424639463424683,0.0179,0.0617,1.9214,0,True
91,Gated_MLA,0,2,51,1.7473599910736084,0.148,0.0297,2.0082,0,True
91,Gated_MLA,0,2,52,1.7485120296478271,0.0176,0.0301,1.8529,0,True
91,Gated_MLA,0,2,53,1.7485120296478271,0.0181,0.0301,1.844,0,True
91,Gated_MLA,0,2,54,1.75872004032135,0.0183,0.0599,1.919,0,True
91,Gated_MLA,0,2,55,1.755776047706604,0.0273,0.0481,1.9366,0,True
91,Gated_MLA,0,2,56,2.185215950012207,0.0467,0.0962,2.4742,0,True
91,Gated_MLA,0,2,57,1.7509440183639526,0.0321,0.0309,1.917,0,True
91,Gated_MLA,0,2,58,2.097856044769287,0.0212,0.0422,2.2296,0,True
91,Gated_MLA,0,2,59,1.7541439533233643,0.0216,0.0311,1.8759,0,True
91,Gated_MLA,0,2,60,1.7506239414215088,0.0191,0.0348,1.8771,0,True
91,Gated_MLA,0,2,61,1.764415979385376,0.0203,0.0309,1.871,0,True
91,Gated_MLA,0,2,62,1.7479360103607178,0.0191,0.0381,1.8696,0,True
91,Gated_MLA,0,2,63,1.7547199726104736,0.0206,0.033,1.8852,0,True
91,Gated_MLA,0,2,64,2.1304640769958496,0.0191,0.0306,2.2489,0,True
91,Gated_MLA,0,2,65,1.7605760097503662,0.0173,0.0343,1.8735,0,True
91,Gated_MLA,0,2,66,1.7566720247268677,0.0171,0.0313,1.8557,0,True
91,Gated_MLA,0,2,67,2.113408088684082,0.0181,0.0314,2.2079,0,True
91,Gated_MLA,0,2,68,1.775712013244629,0.0198,0.056,1.9092,0,True
91,Gated_MLA,0,2,69,1.7440639734268188,0.2097,0.0316,2.2128,0,True
91,Gated_MLA,0,2,70,1.7608959674835205,0.0418,0.0675,2.2307,0,True
91,Gated_MLA,0,2,71,1.7618240118026733,0.0319,0.0303,1.9111,0,True
91,Gated_MLA,0,2,72,1.772704005241394,0.021,0.031,1.881,0,True
91,Gated_MLA,0,2,73,1.7740479707717896,0.0193,0.0297,1.8703,0,True
91,Gated_MLA,0,2,74,1.7648320198059082,0.0172,0.0289,1.8613,0,True
91,Gated_MLA,0,2,75,1.7597440481185913,0.0144,0.0838,1.9605,0,True
91,Gated_MLA,0,2,76,1.7583680152893066,0.0953,0.0561,2.0296,0,True
91,Gated_MLA,0,2,77,1.760032057762146,0.0255,0.0884,2.0341,0,True
91,Gated_MLA,0,2,78,1.760864019393921,0.0378,0.0518,1.9533,0,True
91,Gated_MLA,0,2,79,1.7523839473724365,0.0287,0.0316,1.8981,0,True
91,Gated_MLA,0,2,80,1.7619520425796509,0.0195,0.0298,1.8648,0,True
91,Gated_MLA,0,2,81,1.7567039728164673,0.0194,0.0301,1.8554,0,True
91,Gated_MLA,0,2,82,1.7728639841079712,0.0184,0.0297,1.8775,0,True
91,Gated_MLA,0,2,83,1.7580480575561523,0.0174,0.0966,1.9743,0,True
91,Gated_MLA,0,2,84,1.7671040296554565,0.1069,0.0899,2.1041,0,True
91,Gated_MLA,0,2,85,1.7569279670715332,0.1225,0.0316,1.9961,0,True
91,Gated_MLA,0,2,86,1.8152960538864136,0.0171,0.0327,1.9279,0,True
91,Gated_MLA,0,2,87,1.7578239440917969,0.0214,0.0307,1.872,0,True
91,Gated_MLA,0,2,88,1.755903959274292,0.0179,0.0309,1.8579,0,True
91,Gated_MLA,0,2,89,1.763584017753601,0.0224,0.0307,1.8605,0,True
91,Gated_MLA,0,2,90,1.7552319765090942,0.0187,0.0294,1.8527,0,True
91,Gated_MLA,0,2,91,1.7565759420394897,0.0161,0.0306,1.8552,0,True
91,Gated_MLA,0,2,92,2.35481595993042,0.0174,0.0494,2.5258,0,True
91,Gated_MLA,0,2,93,1.7652159929275513,0.0232,0.0512,1.9196,0,True
91,Gated_MLA,0,2,94,1.7505279779434204,0.2137,0.0322,2.0684,0,True
91,Gated_MLA,0,2,95,1.7492480278015137,0.0169,0.0307,1.8502,0,True
91,Gated_MLA,0,2,96,1.7549439668655396,0.0175,0.0309,1.8757,0,True
91,Gated_MLA,0,2,97,1.757472038269043,0.0186,0.0299,1.8597,0,True
91,Gated_MLA,0,2,98,1.748576045036316,0.0179,0.0311,1.8461,0,True
91,Gated_MLA,0,2,99,1.7450239658355713,0.0179,0.0298,1.8407,0,True
91,Gated_MLA,0,2,100,1.7591999769210815,0.0168,0.1117,2.0374,0,True
91,Gated_MLA,0,2,101,1.7747520208358765,0.035,0.0702,2.0294,0,True
91,Gated_MLA,0,2,102,1.7612160444259644,0.0249,0.0312,1.902,0,True
91,Gated_MLA,0,2,103,2.1700479984283447,0.0186,0.0377,2.295,0,True
91,Gated_MLA,0,2,104,1.7520320415496826,0.0198,0.031,1.86,0,True
91,Gated_MLA,0,2,105,1.7570240497589111,0.0156,0.0335,1.8641,0,True
91,Gated_MLA,0,2,106,1.7583680152893066,0.0169,0.0302,1.8671,0,True
91,Gated_MLA,0,2,107,1.7485439777374268,0.0196,0.0301,1.8457,0,True
91,Gated_MLA,0,2,108,1.7541439533233643,0.0171,0.0287,1.8433,0,True
91,Gated_MLA,0,2,109,2.116863965988159,0.0258,0.0934,2.3616,0,True
91,Gated_MLA,0,2,110,1.773535966873169,0.0342,0.0889,2.0573,0,True
91,Gated_MLA,0,2,111,1.7591999769210815,0.3567,0.0458,2.2993,0,True
91,Gated_MLA,0,2,112,1.7492480278015137,0.0244,0.0297,1.8976,0,True
91,Gated_MLA,0,2,113,1.7668800354003906,0.0192,0.0332,1.8691,0,True
91,Gated_MLA,0,2,114,1.7992960214614868,0.0183,0.0312,1.8953,0,True
91,Gated_MLA,0,2,115,1.7653440237045288,0.0178,0.0323,1.8604,0,True
91,Gated_MLA,0,2,116,1.7659519910812378,0.0186,0.0302,1.8612,0,True
91,Gated_MLA,0,2,117,1.7667839527130127,0.0181,0.0606,1.9211,0,True
91,Gated_MLA,0,2,118,1.782080054283142,0.0314,0.0738,2.0122,0,True
91,Gated_MLA,0,2,119,1.7990399599075317,0.0523,0.0551,2.0295,0,True
91,Gated_MLA,0,2,120,1.7892160415649414,0.0461,0.0713,2.0378,0,True
91,Gated_MLA,0,2,121,1.7793920040130615,0.039,0.0286,1.9237,0,True
91,Gated_MLA,0,2,122,1.7755839824676514,0.0164,0.031,1.8802,0,True
91,Gated_MLA,0,2,123,1.7642240524291992,0.0174,0.0296,1.8687,0,True
91,Gated_MLA,0,2,124,1.776319980621338,0.0183,0.0318,1.8917,0,True
91,Gated_MLA,0,2,125,1.7785600423812866,0.0207,0.1187,2.0822,0,True
91,Gated_MLA,0,2,126,1.7749119997024536,0.1022,0.1046,2.1319,0,True
91,Gated_MLA,0,2,127,1.7741440534591675,0.0433,0.0318,1.9414,0,True
91,Gated_MLA,0,2,128,1.7747199535369873,0.0192,0.0644,1.954,0,True
91,Gated_MLA,0,2,129,1.779039978981018,0.0292,0.0294,1.9207,0,True
91,Gated_MLA,0,2,130,1.7650879621505737,0.0192,0.0309,1.8886,0,True
91,Gated_MLA,0,2,131,1.7648639678955078,0.0203,0.0304,1.8732,0,True
91,Gated_MLA,0,2,132,1.7631360292434692,0.0312,0.0298,1.8834,0,True
91,Gated_MLA,0,2,133,1.775264024734497,0.0205,0.0705,2.0045,0,True
91,Gated_MLA,0,2,134,1.793280005455017,0.0702,0.1081,2.1717,0,True
91,Gated_MLA,0,2,135,2.266432046890259,0.0586,0.08,2.5753,0,True
91,Gated_MLA,0,2,136,1.7848960161209106,0.0314,0.0595,2.0064,0,True
91,Gated_MLA,0,2,137,1.7724800109863281,0.1129,0.0571,2.0355,0,True
91,Gated_MLA,0,2,138,1.7621439695358276,0.2214,0.0329,2.2566,0,True
91,Gated_MLA,0,2,139,1.7812800407409668,0.0206,0.0294,1.8924,0,True
91,Gated_MLA,0,2,140,1.7801599502563477,0.0204,0.029,1.9136,0,True
91,Gated_MLA,0,2,141,1.7662080526351929,0.0193,0.0783,1.9698,0,True
91,Gated_MLA,0,2,142,2.6572799682617188,0.0417,0.0923,2.9533,0,True
91,Gated_MLA,0,2,143,1.804352045059204,0.0425,0.0293,1.9742,0,True
91,Gated_MLA,0,2,144,1.7688959836959839,0.0184,0.0309,1.8774,0,True
91,Gated_MLA,0,2,145,1.7976319789886475,0.0194,0.0315,1.9025,0,True
91,Gated_MLA,0,2,146,1.7770240306854248,0.0171,0.0323,1.8878,0,True
91,Gated_MLA,0,2,147,1.7765439748764038,0.0168,0.0305,1.8908,0,True
91,Gated_MLA,0,2,148,1.7751359939575195,0.0173,0.0287,1.8764,0,True
91,Gated_MLA,0,2,149,1.7779840230941772,0.0208,0.0319,1.9127,0,True
91,Gated_MLA,0,2,150,1.774176001548767,0.0174,0.0766,2.0902,0,True
91,Gated_MLA,0,2,151,2.270848035812378,0.2738,0.0605,2.7644,0,True
91,Gated_MLA,0,2,152,1.7850240468978882,0.0296,0.0315,1.9384,0,True
91,Gated_MLA,0,2,153,1.7957760095596313,0.0204,0.0292,1.9035,0,True
91,Gated_MLA,0,2,154,1.7760000228881836,0.0184,0.0297,1.8799,0,True
91,Gated_MLA,0,2,155,1.7638720273971558,0.0184,0.0306,1.8652,0,True
91,Gated_MLA,0,2,156,1.765887975692749,0.0166,0.0726,1.951,0,True
91,Gated_MLA,0,2,157,1.7901760339736938,0.0544,0.0508,2.008,0,True
91,Gated_MLA,0,2,158,1.7860159873962402,0.0253,0.0717,2.0053,0,True
91,Gated_MLA,0,2,159,1.7850559949874878,0.2746,0.0476,2.2163,0,True
91,Gated_MLA,0,2,160,1.769152045249939,0.0316,0.0305,1.9047,0,True
91,Gated_MLA,0,2,161,2.1918718814849854,0.0178,0.0416,2.3242,0,True
91,Gated_MLA,0,2,162,1.7685120105743408,0.0191,0.0441,1.9121,0,True
91,Gated_MLA,0,2,163,1.7764480113983154,0.0198,0.0302,1.8925,0,True
91,Gated_MLA,0,2,164,1.775488018989563,0.0185,0.0312,1.8828,0,True
91,Gated_MLA,0,2,165,1.7763839960098267,0.0184,0.0306,1.8819,0,True
91,Gated_MLA,0,2,166,1.7770240306854248,0.017,0.0761,1.981,0,True
91,Gated_MLA,0,2,167,2.228895902633667,0.1141,0.0828,2.5785,0,True
91,Gated_MLA,0,2,168,1.790112018585205,0.0349,0.0312,1.9424,0,True
91,Gated_MLA,0,2,169,1.7899199724197388,0.0195,0.0307,1.8907,0,True
91,Gated_MLA,0,2,170,1.7627840042114258,0.0201,0.0305,1.8626,0,True
91,Gated_MLA,0,2,171,1.7923200130462646,0.0181,0.0767,1.99,0,True
91,Gated_MLA,0,2,172,1.789952039718628,0.0548,0.0769,2.0623,0,True
91,Gated_MLA,0,2,173,2.1537280082702637,0.0292,0.0309,2.2985,0,True
91,Gated_MLA,0,2,174,1.8009920120239258,0.0195,0.0537,1.9456,0,True
91,Gated_MLA,0,2,175,1.768671989440918,0.4215,0.1113,2.4294,0,True
91,Gated_MLA,0,2,176,1.7833280563354492,0.0863,0.072,2.1174,0,True
91,Gated_MLA,0,2,177,1.7755839824676514,0.0257,0.0314,1.9322,0,True
91,Gated_MLA,0,2,178,1.7895679473876953,0.0193,0.0302,1.8886,0,True
91,Gated_MLA,0,2,179,1.7746880054473877,0.0178,0.031,1.8757,0,True
91,Gated_MLA,0,2,180,1.766111969947815,0.0237,0.0309,1.8755,0,True
91,Gated_MLA,0,2,181,1.7665599584579468,0.0177,0.0287,1.8665,0,True
91,Gated_MLA,0,2,182,1.788256049156189,0.0194,0.0816,2.0099,0,True
91,Gated_MLA,0,2,183,2.228192090988159,0.1039,0.0299,2.4657,0,True
91,Gated_MLA,0,2,184,1.7963839769363403,0.0213,0.1048,2.074,0,True
91,Gated_MLA,0,2,185,1.7861119508743286,0.0311,0.0315,1.953,0,True
91,Gated_MLA,0,2,186,1.7654720544815063,0.0196,0.0297,1.8695,0,True
91,Gated_MLA,0,2,187,1.77510404586792,0.0168,0.0304,1.8736,0,True
91,Gated_MLA,0,2,188,1.784000039100647,0.0173,0.0332,1.89,0,True
91,Gated_MLA,0,2,189,1.7760640382766724,0.032,0.0299,1.9002,0,True
91,Gated_MLA,0,2,190,1.7739839553833008,0.0215,0.07,1.9673,0,True
91,Gated_MLA,0,2,191,2.7120959758758545,0.0316,0.0458,2.89,0,True
91,Gated_MLA,0,2,192,1.7661759853363037,0.024,0.0312,1.8964,0,True
91,Gated_MLA,0,2,193,1.7992000579833984,0.0207,0.0311,1.9198,0,True
91,Gated_MLA,0,2,194,1.7691199779510498,0.0209,0.0798,1.9777,0,True
91,Gated_MLA,0,2,195,1.7740800380706787,0.0293,0.0292,1.9199,0,True
91,Gated_MLA,0,2,196,1.7737280130386353,0.0178,0.0304,1.8758,0,True
91,Gated_MLA,0,2,197,1.7634559869766235,0.0189,0.0298,1.8621,0,True
91,Gated_MLA,0,2,198,1.7739839553833008,0.0182,0.0304,1.9138,0,True
91,Gated_MLA,0,2,199,1.7815040349960327,0.0516,0.0526,2.0106,0,True
91,Gated_MLA,0,4,0,3.966464042663574,0.0201,0.0921,4.2024,0,True
91,Gated_MLA,0,4,1,3.952224016189575,0.0335,0.0569,4.1764,0,True
91,Gated_MLA,0,4,2,3.483583927154541,0.0272,0.0361,3.6339,0,True
91,Gated_MLA,0,4,3,3.475615978240967,0.0207,0.038,3.6085,0,True
91,Gated_MLA,0,4,4,3.477855920791626,0.0285,0.0656,3.6804,0,True
91,Gated_MLA,0,4,5,4.344448089599609,0.2573,0.0454,4.7681,0,True
91,Gated_MLA,0,4,6,3.4779839515686035,0.0242,0.0457,3.6396,0,True
91,Gated_MLA,0,4,7,3.4780800342559814,0.0312,0.0448,3.6579,0,True
91,Gated_MLA,0,4,8,3.4781761169433594,0.0222,0.0731,3.6923,0,True
91,Gated_MLA,0,4,9,4.231647968292236,0.0316,0.0831,4.5621,0,True
91,Gated_MLA,0,4,10,3.4892799854278564,0.0987,0.0354,3.7272,0,True
91,Gated_MLA,0,4,11,3.475231885910034,0.0206,0.0342,3.5996,0,True
91,Gated_MLA,0,4,12,3.4737279415130615,0.0191,0.0497,3.6234,0,True
91,Gated_MLA,0,4,13,4.016736030578613,0.0231,0.0942,4.2877,0,True
91,Gated_MLA,0,4,14,3.497056007385254,0.0935,0.0365,3.7495,0,True
91,Gated_MLA,0,4,15,3.477344036102295,0.0208,0.0335,3.6064,0,True
91,Gated_MLA,0,4,16,3.4753599166870117,0.0199,0.0363,3.6006,0,True
91,Gated_MLA,0,4,17,3.9580159187316895,0.0196,0.057,4.1025,0,True
91,Gated_MLA,0,4,18,3.9423038959503174,0.1021,0.0343,4.1482,0,True
91,Gated_MLA,0,4,19,3.4752960205078125,0.0203,0.0331,3.5901,0,True
91,Gated_MLA,0,4,20,3.4818880558013916,0.0189,0.0641,3.6586,0,True
91,Gated_MLA,0,4,21,3.4817919731140137,0.0278,0.0796,3.7367,0,True
91,Gated_MLA,0,4,22,3.991744041442871,0.1027,0.0622,4.3248,0,True
91,Gated_MLA,0,4,23,3.488032102584839,0.0268,0.0417,3.6649,0,True
91,Gated_MLA,0,4,24,3.4805119037628174,0.0223,0.0445,3.6388,0,True
91,Gated_MLA,0,4,25,4.333151817321777,0.0278,0.0481,4.5149,0,True
91,Gated_MLA,0,4,26,4.134399890899658,0.0235,0.0954,4.4132,0,True
91,Gated_MLA,0,4,27,3.8989760875701904,0.0362,0.0721,4.1653,0,True
91,Gated_MLA,0,4,28,3.49235200881958,0.0311,0.0617,3.7122,0,True
91,Gated_MLA,0,4,29,3.479935884475708,0.029,0.0332,3.6376,0,True
91,Gated_MLA,0,4,30,3.984384059906006,0.0225,0.0518,4.1542,0,True
91,Gated_MLA,0,4,31,3.4810879230499268,0.0293,0.0338,3.6437,0,True
91,Gated_MLA,0,4,32,3.9052159786224365,0.0237,0.0623,4.0943,0,True
91,Gated_MLA,0,4,33,3.4844799041748047,0.0327,0.0324,3.6419,0,True
91,Gated_MLA,0,4,34,3.971935987472534,0.023,0.0933,4.2305,0,True
91,Gated_MLA,0,4,35,3.4925758838653564,0.1038,0.0735,3.8145,0,True
91,Gated_MLA,0,4,36,3.493760108947754,0.0311,0.0472,3.6972,0,True
91,Gated_MLA,0,4,37,3.4800639152526855,0.0286,0.0338,3.6264,0,True
91,Gated_MLA,0,4,38,3.4787518978118896,0.0257,0.0633,3.6653,0,True
91,Gated_MLA,0,4,39,4.290495872497559,0.0305,0.0515,4.4844,0,True
91,Gated_MLA,0,4,40,3.4797439575195312,0.0238,0.036,3.6305,0,True
91,Gated_MLA,0,4,41,3.477440118789673,0.0241,0.0401,3.624,0,True
91,Gated_MLA,0,4,42,3.478368043899536,0.0305,0.0414,3.6441,0,True
91,Gated_MLA,0,4,43,4.255104064941406,0.0248,0.0546,4.4505,0,True
91,Gated_MLA,0,4,44,3.4842560291290283,0.0246,0.0345,3.6442,0,True
91,Gated_MLA,0,4,45,3.4887359142303467,0.0211,0.0349,3.6327,0,True
91,Gated_MLA,0,4,46,3.475519895553589,0.0296,0.0353,3.6336,0,True
91,Gated_MLA,0,4,47,3.961440086364746,0.0227,0.0718,4.1782,0,True
91,Gated_MLA,0,4,48,3.4836480617523193,0.0943,0.0378,3.7213,0,True
91,Gated_MLA,0,4,49,3.904128074645996,0.0245,0.0363,4.0551,0,True
91,Gated_MLA,0,4,50,3.478559970855713,0.0233,0.0334,3.6125,0,True
91,Gated_MLA,0,4,51,3.9670400619506836,0.0211,0.0794,4.2337,0,True
91,Gated_MLA,0,4,52,3.920959949493408,0.1295,0.1291,4.4809,0,True
91,Gated_MLA,0,4,53,3.5035839080810547,0.0408,0.036,3.724,0,True
91,Gated_MLA,0,4,54,3.4810240268707275,0.021,0.0353,3.625,0,True
91,Gated_MLA,0,4,55,3.4919679164886475,0.0207,0.0935,3.7394,0,True
91,Gated_MLA,0,4,56,3.992959976196289,0.0317,0.0491,4.2011,0,True
91,Gated_MLA,0,4,57,3.482111930847168,0.0247,0.0899,3.7444,0,True
91,Gated_MLA,0,4,58,3.487679958343506,0.0334,0.0607,3.7181,0,True
91,Gated_MLA,0,4,59,3.90067195892334,0.0322,0.0487,4.0875,0,True
91,Gated_MLA,0,4,60,3.9893760681152344,0.0252,0.1097,4.2812,0,True
91,Gated_MLA,0,4,61,3.918720006942749,0.0738,0.067,4.1979,0,True
91,Gated_MLA,0,4,62,3.4815680980682373,0.0254,0.1068,3.7726,0,True
91,Gated_MLA,0,4,63,3.486815929412842,0.0332,0.0682,3.7362,0,True
91,Gated_MLA,0,4,64,4.006400108337402,0.0306,0.1033,4.3269,0,True
91,Gated_MLA,0,4,65,3.4981439113616943,0.0997,0.0347,3.766,0,True
91,Gated_MLA,0,4,66,3.4816319942474365,0.0246,0.0528,3.6484,0,True
91,Gated_MLA,0,4,67,3.883807897567749,0.0214,0.0806,4.11,0,True
91,Gated_MLA,0,4,68,4.482816219329834,0.0323,0.1062,5.1111,0,True
91,Gated_MLA,0,4,69,3.4997119903564453,0.0527,0.098,3.845,0,True
91,Gated_MLA,0,4,70,3.491744041442871,0.0317,0.1145,3.843,0,True
91,Gated_MLA,0,4,71,3.4785919189453125,0.0338,0.0589,3.7267,0,True
91,Gated_MLA,0,4,72,3.874272108078003,0.0301,0.1085,4.1936,0,True
91,Gated_MLA,0,4,73,4.243711948394775,0.1312,0.065,4.7589,0,True
91,Gated_MLA,0,4,74,4.014080047607422,0.0312,0.1213,4.3693,0,True
91,Gated_MLA,0,4,75,3.4938559532165527,0.0364,0.0342,3.6969,0,True
91,Gated_MLA,0,4,76,4.017600059509277,0.0216,0.1095,4.3163,0,True
91,Gated_MLA,0,4,77,3.499840021133423,0.1355,0.0436,3.8195,0,True
91,Gated_MLA,0,4,78,3.480031967163086,0.0246,0.0745,3.7033,0,True
91,Gated_MLA,0,4,79,3.483583927154541,0.0285,0.0493,3.68,0,True
91,Gated_MLA,0,4,80,4.398079872131348,0.1642,0.1045,5.0092,0,True
91,Gated_MLA,0,4,81,3.494112014770508,0.0359,0.0409,3.7014,0,True
91,Gated_MLA,0,4,82,4.002431869506836,0.021,0.713,4.9446,0,True
91,Gated_MLA,0,4,83,3.499135971069336,0.267,0.1168,4.3778,0,True
91,Gated_MLA,0,4,84,4.351391792297363,0.0742,0.1792,5.1158,0,True
91,Gated_MLA,0,4,85,3.5018560886383057,0.1058,0.1198,3.9739,0,True
91,Gated_MLA,0,4,86,3.4937920570373535,0.0353,0.124,3.8896,0,True
91,Gated_MLA,0,4,87,3.4981119632720947,0.0623,0.1163,3.9764,0,True
91,Gated_MLA,0,4,88,4.029600143432617,0.0795,0.0974,4.5613,0,True
91,Gated_MLA,0,4,89,3.4887359142303467,0.0391,0.0571,3.7406,0,True
91,Gated_MLA,0,4,90,3.892575979232788,0.0309,0.0597,4.1125,0,True
91,Gated_MLA,0,4,91,3.479520082473755,0.0953,0.0509,3.742,0,True
91,Gated_MLA,0,4,92,4.158912181854248,0.0233,0.0803,4.4011,0,True
91,Gated_MLA,0,4,93,3.489151954650879,0.0324,0.046,3.7003,0,True
91,Gated_MLA,0,4,94,3.4772799015045166,0.0234,0.0371,3.6261,0,True
91,Gated_MLA,0,4,95,3.4765119552612305,0.0213,0.0386,3.6206,0,True
91,Gated_MLA,0,4,96,3.9242560863494873,0.0217,0.0435,4.077,0,True
91,Gated_MLA,0,4,97,3.983839988708496,0.2332,0.0578,4.3545,0,True
91,Gated_MLA,0,4,98,3.4812159538269043,0.2294,0.0356,3.8121,0,True
91,Gated_MLA,0,4,99,3.493920087814331,0.0199,0.0339,3.6062,0,True
91,Gated_MLA,0,4,100,4.017471790313721,0.0197,0.0803,4.2351,0,True
91,Gated_MLA,0,4,101,3.4954240322113037,0.1243,0.0624,3.8296,0,True
