split,candidate_id,candidate_type,degree,layer,layer_type,rows,sample_index,wall_ms,finite_output,production_native_dispatch,timed_checkpoint_reads,resident_weights
calibration,layer-47:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,47,GATED_MLA,4,99,33.7531,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,0,32.7322,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,1,33.4466,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,2,32.5494,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,3,32.9166,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,4,32.486,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,5,31.6129,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,6,30.2081,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,7,30.337,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,8,33.9194,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,9,32.5587,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,10,32.6279,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,11,32.5759,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,12,32.4965,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,13,32.4028,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,14,32.8972,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,15,32.2462,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,16,32.6236,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,17,32.3644,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,18,32.177,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,19,32.295,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,20,32.1923,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,21,33.5456,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,22,32.5694,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,23,32.7056,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,24,33.0401,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,25,32.2558,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,26,32.6112,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,27,32.4241,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,28,32.0516,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,29,32.155,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,30,32.8908,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,31,32.5911,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,32,32.8214,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,33,33.4681,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,34,32.3144,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,35,32.0342,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,36,32.4447,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,37,32.6792,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,38,32.9373,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,39,32.8219,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,40,32.1043,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,41,32.3821,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,42,32.0596,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,43,32.3151,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,44,31.8554,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,45,31.8225,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,46,32.075,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,47,32.8532,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,48,32.629,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,49,32.7913,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,50,33.2453,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,51,32.7073,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,52,32.3307,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,53,32.0835,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,54,32.8488,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,55,32.6815,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,56,32.2898,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,57,32.4403,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,58,32.1148,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,59,32.7096,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,60,32.7849,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,61,33.1892,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,62,32.7684,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,63,32.8318,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,64,32.8095,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,65,33.4626,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,66,33.7718,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,67,32.9933,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,68,32.2455,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,69,32.8514,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,70,33.3271,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,71,31.9784,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,72,32.024,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,73,32.3823,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,74,32.8958,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,75,31.8708,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,76,31.8869,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,77,32.5473,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,78,32.0703,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,79,32.5607,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,80,33.4137,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,81,32.198,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,82,32.0801,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,83,32.7922,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,84,32.781,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,85,32.0021,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,86,32.3831,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,87,32.0671,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,88,31.9609,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,89,32.2279,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,90,31.9985,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,91,32.3422,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,92,32.1226,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,93,33.1117,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,94,33.3427,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,95,32.0528,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,96,32.0496,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,97,32.3105,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,98,32.3543,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,1,99,32.1588,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,0,37.4262,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,1,36.9888,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,2,38.5094,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,3,37.2442,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,4,36.1263,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,5,36.216,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,6,35.9419,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,7,35.5996,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,8,36.0596,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,9,35.546,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,10,36.0893,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,11,35.7491,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,12,35.7283,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,13,35.3284,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,14,35.7046,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,15,35.9461,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,16,36.0053,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,17,35.3707,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,18,35.8497,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,19,35.6656,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,20,35.7936,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,21,36.0383,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,22,36.2552,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,23,35.9142,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,24,35.8579,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,25,35.8882,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,26,35.9286,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,27,35.5791,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,28,35.4248,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,29,36.0786,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,30,35.5278,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,31,35.6848,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,32,35.9116,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,33,35.7767,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,34,35.6142,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,35,36.1973,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,36,36.2796,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,37,36.7286,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,38,35.826,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,39,35.8792,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,40,35.8258,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,41,35.5154,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,42,35.9563,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,43,35.4992,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,44,35.911,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,45,35.265,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,46,36.3987,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,47,36.0156,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,48,36.414,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,49,37.3055,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,50,35.9584,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,51,36.5743,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,52,35.9056,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,53,35.5939,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,54,35.6432,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,55,35.7815,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,56,35.7364,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,57,35.8397,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,58,35.6205,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,59,35.6987,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,60,35.3304,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,61,35.4467,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,62,35.1871,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,63,35.9989,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,64,35.7383,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,65,35.6716,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,66,35.6797,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,67,35.2237,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,68,36.0374,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,69,36.7047,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,70,36.4546,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,71,36.808,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,72,35.231,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,73,35.4531,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,74,35.969,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,75,35.494,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,76,36.2468,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,77,35.3676,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,78,36.3367,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,79,36.0804,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,80,36.4883,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,81,33.4928,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,82,32.6068,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,83,34.6195,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,84,36.1213,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,85,35.5973,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,86,35.8186,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,87,35.592,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,88,35.1241,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,89,35.0407,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,90,35.0117,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,91,35.4766,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,92,36.0245,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,93,36.4512,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,94,35.2913,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,95,35.0502,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,96,35.0216,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,97,35.5035,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,98,35.2441,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,2,99,35.044,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,0,43.9978,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,1,44.0518,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,2,43.1787,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,3,42.5301,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,4,42.643,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,5,43.6397,True,True,0,True
heldout,layer-89:FULL_MIXED_STRIPE:p8,FULL_MIXED_STRIPE,8,89,KDA,4,6,43.1346,True,True,0,True
